frame,x,y,width,height,box_area,smoothed_area,area_ratio,overtake_chance,status,tracking
769,836,504,76,44,3344,3904.866666666667,1.2912918871252206,70,🚀 HIGH OVERTAKE CHANCE!,success
770,839,503,79,46,3634,3815.9333333333334,1.2618827160493828,65,⚡ MEDIUM OVERTAKE CHANCE,success
771,843,504,76,44,3344,3739.6666666666665,1.2366622574955908,62,⚡ MEDIUM OVERTAKE CHANCE,success
772,848,505,72,42,3024,3670.133333333333,1.2136684303350969,59,⚡ MEDIUM OVERTAKE CHANCE,success
773,850,505,72,42,3024,3600.6,1.1906746031746032,55,⚡ MEDIUM OVERTAKE CHANCE,success
774,853,504,72,42,3024,3531.0666666666666,1.1676807760141092,52,⚡ MEDIUM OVERTAKE CHANCE,success
775,854,504,72,42,3024,3461.5333333333333,1.1446869488536155,49,⚡ MEDIUM OVERTAKE CHANCE,success
776,855,503,76,44,3344,3413.3333333333335,1.1287477954144622,46,⚡ MEDIUM OVERTAKE CHANCE,success
777,857,503,79,46,3634,3413.3333333333335,1.1287477954144622,46,⚡ MEDIUM OVERTAKE CHANCE,success
778,859,503,79,46,3634,3413.3333333333335,1.1287477954144622,46,⚡ MEDIUM OVERTAKE CHANCE,success
779,863,503,76,44,3344,3394.0,1.1223544973544974,46,⚡ MEDIUM OVERTAKE CHANCE,success
780,865,503,76,44,3344,3374.6666666666665,1.1159611992945326,45,⚡ MEDIUM OVERTAKE CHANCE,success
781,868,502,79,46,3634,3374.6666666666665,1.1159611992945326,45,⚡ MEDIUM OVERTAKE CHANCE,success
782,871,503,76,44,3344,3355.3333333333335,1.109567901234568,44,⚡ MEDIUM OVERTAKE CHANCE,success
783,875,503,76,44,3344,3336.0,1.1031746031746033,43,⚡ MEDIUM OVERTAKE CHANCE,success
784,876,503,76,44,3344,3336.0,1.1031746031746033,43,⚡ MEDIUM OVERTAKE CHANCE,success
785,877,502,76,44,3344,3316.6666666666665,1.0967813051146384,42,⚡ MEDIUM OVERTAKE CHANCE,success
786,881,502,76,44,3344,3316.6666666666665,1.0967813051146384,42,⚡ MEDIUM OVERTAKE CHANCE,success
787,884,503,76,44,3344,3338.0,1.1038359788359788,43,⚡ MEDIUM OVERTAKE CHANCE,success
788,887,503,76,44,3344,3359.3333333333335,1.1108906525573192,44,⚡ MEDIUM OVERTAKE CHANCE,success
789,889,504,76,44,3344,3380.6666666666665,1.1179453262786596,45,⚡ MEDIUM OVERTAKE CHANCE,success
790,890,504,76,44,3344,3402.0,1.125,46,⚡ MEDIUM OVERTAKE CHANCE,success
791,895,505,72,42,3024,3380.6666666666665,1.1179453262786596,45,⚡ MEDIUM OVERTAKE CHANCE,success
792,896,503,76,44,3344,3361.3333333333335,1.111552028218695,44,⚡ MEDIUM OVERTAKE CHANCE,success
793,900,503,76,44,3344,3342.0,1.1051587301587302,43,⚡ MEDIUM OVERTAKE CHANCE,success
794,901,503,76,44,3344,3342.0,1.1051587301587302,43,⚡ MEDIUM OVERTAKE CHANCE,success
795,905,504,72,42,3024,3320.6666666666665,1.0981040564373896,42,⚡ MEDIUM OVERTAKE CHANCE,success
796,909,503,72,42,3024,3280.0,1.0846560846560847,40,⚡ MEDIUM OVERTAKE CHANCE,success
797,912,504,69,40,2760,3241.0666666666666,1.0717813051146385,38,📉 LOW OVERTAKE CHANCE,success
798,917,504,69,40,2760,3202.133333333333,1.0589065255731922,36,📉 LOW OVERTAKE CHANCE,success
799,918,503,72,42,3024,3180.8,1.0518518518518518,35,📉 LOW OVERTAKE CHANCE,success
800,921,503,69,40,2760,3141.866666666667,1.0389770723104057,34,📉 LOW OVERTAKE CHANCE,success
801,926,503,69,40,2760,3102.9333333333334,1.0261022927689594,32,📉 LOW OVERTAKE CHANCE,success
802,929,504,65,38,2470,3044.6666666666665,1.0068342151675485,29,📉 LOW OVERTAKE CHANCE,success
803,932,504,69,40,2760,3005.733333333333,0.9939594356261022,27,📉 LOW OVERTAKE CHANCE,success
804,936,504,69,40,2760,2966.8,0.9810846560846561,25,📉 LOW OVERTAKE CHANCE,success
805,937,504,69,40,2760,2927.866666666667,0.9682098765432099,24,📉 LOW OVERTAKE CHANCE,success
806,940,504,72,42,3024,2927.866666666667,0.9682098765432099,24,📉 LOW OVERTAKE CHANCE,success
807,945,505,69,40,2760,2888.9333333333334,0.9553350970017637,22,📉 LOW OVERTAKE CHANCE,success
808,947,504,72,42,3024,2867.6,0.9482804232804233,21,📉 LOW OVERTAKE CHANCE,success
809,950,505,69,40,2760,2828.6666666666665,0.935405643738977,19,🔒 NO OVERTAKE OPPORTUNITY,success
810,952,504,72,42,3024,2828.6666666666665,0.935405643738977,19,🔒 NO OVERTAKE OPPORTUNITY,success
811,956,504,69,40,2760,2811.0666666666666,0.9295855379188712,18,🔒 NO OVERTAKE OPPORTUNITY,success
812,958,505,69,40,2760,2811.0666666666666,0.9295855379188712,18,🔒 NO OVERTAKE OPPORTUNITY,success
813,960,503,72,42,3024,2828.6666666666665,0.935405643738977,19,🔒 NO OVERTAKE OPPORTUNITY,success
814,961,504,69,40,2760,2811.0666666666666,0.9295855379188712,18,🔒 NO OVERTAKE OPPORTUNITY,success
815,963,503,69,40,2760,2811.0666666666666,0.9295855379188712,18,🔒 NO OVERTAKE OPPORTUNITY,success
816,964,502,72,42,3024,2828.6666666666665,0.935405643738977,19,🔒 NO OVERTAKE OPPORTUNITY,success
817,964,502,72,42,3024,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
818,964,501,72,42,3024,2883.2,0.9534391534391534,21,📉 LOW OVERTAKE CHANCE,success
819,964,501,72,42,3024,2900.8,0.9592592592592594,22,📉 LOW OVERTAKE CHANCE,success
820,966,502,69,40,2760,2900.8,0.9592592592592594,22,📉 LOW OVERTAKE CHANCE,success
821,966,503,69,40,2760,2883.2,0.9534391534391534,21,📉 LOW OVERTAKE CHANCE,success
822,964,502,72,42,3024,2900.8,0.9592592592592594,22,📉 LOW OVERTAKE CHANCE,success
823,965,503,69,40,2760,2883.2,0.9534391534391534,21,📉 LOW OVERTAKE CHANCE,success
824,965,503,69,40,2760,2883.2,0.9534391534391534,21,📉 LOW OVERTAKE CHANCE,success
825,964,504,69,40,2760,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
826,962,504,69,40,2760,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
827,960,503,72,42,3024,2883.2,0.9534391534391534,21,📉 LOW OVERTAKE CHANCE,success
828,959,503,69,40,2760,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
829,959,504,69,40,2760,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
830,958,503,69,40,2760,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
831,954,502,72,42,3024,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
832,953,502,72,42,3024,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
833,952,502,69,40,2760,2848.0,0.9417989417989417,20,📉 LOW OVERTAKE CHANCE,success
834,951,502,69,40,2760,2830.4,0.935978835978836,19,🔒 NO OVERTAKE OPPORTUNITY,success
835,951,503,69,40,2760,2830.4,0.935978835978836,19,🔒 NO OVERTAKE OPPORTUNITY,success
836,948,502,69,40,2760,2830.4,0.935978835978836,19,🔒 NO OVERTAKE OPPORTUNITY,success
837,947,502,69,40,2760,2812.8,0.9301587301587302,18,🔒 NO OVERTAKE OPPORTUNITY,success
838,944,502,69,40,2760,2812.8,0.9301587301587302,18,🔒 NO OVERTAKE OPPORTUNITY,success
839,943,502,69,40,2760,2812.8,0.9301587301587302,18,🔒 NO OVERTAKE OPPORTUNITY,success
840,941,502,69,40,2760,2812.8,0.9301587301587302,18,🔒 NO OVERTAKE OPPORTUNITY,success
841,940,502,69,40,2760,2812.8,0.9301587301587302,18,🔒 NO OVERTAKE OPPORTUNITY,success
842,937,502,69,40,2760,2795.2,0.9243386243386242,17,🔒 NO OVERTAKE OPPORTUNITY,success
843,935,500,72,42,3024,2812.8,0.9301587301587302,18,🔒 NO OVERTAKE OPPORTUNITY,success
844,934,499,72,42,3024,2830.4,0.935978835978836,19,🔒 NO OVERTAKE OPPORTUNITY,success
845,933,498,72,42,3024,2848.0,0.9417989417989417,20,📉 LOW OVERTAKE CHANCE,success
846,933,498,69,40,2760,2830.4,0.935978835978836,19,🔒 NO OVERTAKE OPPORTUNITY,success
847,933,498,69,40,2760,2812.8,0.9301587301587302,18,🔒 NO OVERTAKE OPPORTUNITY,success
848,931,496,72,42,3024,2830.4,0.935978835978836,19,🔒 NO OVERTAKE OPPORTUNITY,success
849,930,495,72,42,3024,2848.0,0.9417989417989417,20,📉 LOW OVERTAKE CHANCE,success
850,930,495,72,42,3024,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
851,931,493,69,40,2760,2865.6,0.9476190476190476,21,📉 LOW OVERTAKE CHANCE,success
852,929,491,72,42,3024,2883.2,0.9534391534391534,21,📉 LOW OVERTAKE CHANCE,success
853,929,489,72,42,3024,2900.8,0.9592592592592594,22,📉 LOW OVERTAKE CHANCE,success
854,930,489,69,40,2760,2900.8,0.9592592592592594,22,📉 LOW OVERTAKE CHANCE,success
855,928,488,72,42,3024,2918.4,0.9650793650793651,23,📉 LOW OVERTAKE CHANCE,success
856,927,485,72,42,3024,2936.0,0.9708994708994709,24,📉 LOW OVERTAKE CHANCE,success
857,927,485,72,42,3024,2953.6,0.9767195767195767,25,📉 LOW OVERTAKE CHANCE,success
858,927,484,72,42,3024,2953.6,0.9767195767195767,25,📉 LOW OVERTAKE CHANCE,success
859,925,483,76,44,3344,2974.9333333333334,0.9837742504409172,26,📉 LOW OVERTAKE CHANCE,success
860,924,483,76,44,3344,2996.266666666667,0.9908289241622575,27,📉 LOW OVERTAKE CHANCE,success
861,923,484,76,44,3344,3035.2,1.0037037037037035,29,📉 LOW OVERTAKE CHANCE,success
862,923,484,76,44,3344,3074.133333333333,1.0165784832451499,30,📉 LOW OVERTAKE CHANCE,success
863,922,484,76,44,3344,3095.4666666666667,1.0236331569664903,31,📉 LOW OVERTAKE CHANCE,success
864,922,484,76,44,3344,3116.8,1.0306878306878307,32,📉 LOW OVERTAKE CHANCE,success
865,921,484,76,44,3344,3138.133333333333,1.037742504409171,33,📉 LOW OVERTAKE CHANCE,success
866,919,482,79,46,3634,3196.4,1.057010582010582,36,📉 LOW OVERTAKE CHANCE,success
867,920,481,76,44,3344,3217.733333333333,1.0640652557319223,37,📉 LOW OVERTAKE CHANCE,success
868,921,480,76,44,3344,3239.0666666666666,1.0711199294532627,38,📉 LOW OVERTAKE CHANCE,success
869,921,479,76,44,3344,3278.0,1.083994708994709,40,⚡ MEDIUM OVERTAKE CHANCE,success
870,922,478,76,44,3344,3299.3333333333335,1.0910493827160495,41,⚡ MEDIUM OVERTAKE CHANCE,success
871,923,477,76,44,3344,3320.6666666666665,1.0981040564373896,42,⚡ MEDIUM OVERTAKE CHANCE,success
872,924,476,76,44,3344,3342.0,1.1051587301587302,43,⚡ MEDIUM OVERTAKE CHANCE,success
873,925,474,76,44,3344,3363.3333333333335,1.1122134038800706,44,⚡ MEDIUM OVERTAKE CHANCE,success
874,925,474,76,44,3344,3363.3333333333335,1.1122134038800706,44,⚡ MEDIUM OVERTAKE CHANCE,success
875,926,474,76,44,3344,3363.3333333333335,1.1122134038800706,44,⚡ MEDIUM OVERTAKE CHANCE,success
876,926,473,76,44,3344,3363.3333333333335,1.1122134038800706,44,⚡ MEDIUM OVERTAKE CHANCE,success
877,925,474,76,44,3344,3363.3333333333335,1.1122134038800706,44,⚡ MEDIUM OVERTAKE CHANCE,success
878,922,474,79,46,3634,3382.6666666666665,1.1186067019400352,45,⚡ MEDIUM OVERTAKE CHANCE,success
879,924,475,76,44,3344,3382.6666666666665,1.1186067019400352,45,⚡ MEDIUM OVERTAKE CHANCE,success
880,923,476,76,44,3344,3382.6666666666665,1.1186067019400352,45,⚡ MEDIUM OVERTAKE CHANCE,success
881,924,479,72,42,3024,3342.0,1.1051587301587302,43,⚡ MEDIUM OVERTAKE CHANCE,success
882,925,480,69,40,2760,3303.0666666666666,1.092283950617284,41,⚡ MEDIUM OVERTAKE CHANCE,success
883,926,482,69,40,2760,3264.133333333333,1.0794091710758378,39,📉 LOW OVERTAKE CHANCE,success
884,924,481,72,42,3024,3242.8,1.0723544973544974,38,📉 LOW OVERTAKE CHANCE,success
885,923,481,72,42,3024,3221.4666666666667,1.065299823633157,37,📉 LOW OVERTAKE CHANCE,success
886,924,482,72,42,3024,3200.133333333333,1.0582451499118166,36,📉 LOW OVERTAKE CHANCE,success
887,924,482,72,42,3024,3178.8,1.0511904761904762,35,📉 LOW OVERTAKE CHANCE,success
888,925,483,72,42,3024,3157.4666666666667,1.0441358024691358,34,📉 LOW OVERTAKE CHANCE,success
889,926,483,72,42,3024,3136.133333333333,1.0370811287477955,33,📉 LOW OVERTAKE CHANCE,success
890,926,484,72,42,3024,3114.8,1.030026455026455,32,📉 LOW OVERTAKE CHANCE,success
891,927,485,72,42,3024,3093.4666666666667,1.0229717813051147,31,📉 LOW OVERTAKE CHANCE,success
892,927,484,72,42,3024,3072.133333333333,1.0159171075837743,30,📉 LOW OVERTAKE CHANCE,success
893,928,485,72,42,3024,3031.4666666666667,1.002469135802469,28,📉 LOW OVERTAKE CHANCE,success
894,929,485,72,42,3024,3010.133333333333,0.9954144620811287,27,📉 LOW OVERTAKE CHANCE,success
895,929,485,72,42,3024,2988.8,0.9883597883597884,26,📉 LOW OVERTAKE CHANCE,success
896,929,487,72,42,3024,2988.8,0.9883597883597884,26,📉 LOW OVERTAKE CHANCE,success
897,930,488,72,42,3024,3006.4,0.9941798941798942,27,📉 LOW OVERTAKE CHANCE,success
898,930,489,72,42,3024,3024.0,1.0,28,📉 LOW OVERTAKE CHANCE,success
899,931,490,72,42,3024,3024.0,1.0,28,📉 LOW OVERTAKE CHANCE,success
900,931,491,72,42,3024,3024.0,1.0,28,📉 LOW OVERTAKE CHANCE,success
901,931,492,72,42,3024,3024.0,1.0,28,📉 LOW OVERTAKE CHANCE,success
902,931,493,72,42,3024,3024.0,1.0,28,📉 LOW OVERTAKE CHANCE,success
903,931,495,72,42,3024,3024.0,1.0,28,📉 LOW OVERTAKE CHANCE,success
904,932,495,72,42,3024,3024.0,1.0,28,📉 LOW OVERTAKE CHANCE,success
905,931,494,76,44,3344,3045.3333333333335,1.0070546737213404,29,📉 LOW OVERTAKE CHANCE,success
906,931,495,76,44,3344,3066.6666666666665,1.0141093474426808,30,📉 LOW OVERTAKE CHANCE,success
907,932,495,76,44,3344,3088.0,1.0211640211640212,31,📉 LOW OVERTAKE CHANCE,success
908,932,496,76,44,3344,3109.3333333333335,1.0282186948853616,32,📉 LOW OVERTAKE CHANCE,success
909,932,496,76,44,3344,3130.6666666666665,1.035273368606702,33,📉 LOW OVERTAKE CHANCE,success
910,932,496,76,44,3344,3152.0,1.0423280423280423,34,📉 LOW OVERTAKE CHANCE,success
911,932,496,76,44,3344,3173.3333333333335,1.0493827160493827,35,📉 LOW OVERTAKE CHANCE,success
912,932,496,76,44,3344,3194.6666666666665,1.056437389770723,36,📉 LOW OVERTAKE CHANCE,success
913,929,494,79,46,3634,3235.3333333333335,1.0698853615520283,38,📉 LOW OVERTAKE CHANCE,success
914,927,494,79,46,3634,3276.0,1.0833333333333333,40,⚡ MEDIUM OVERTAKE CHANCE,success
915,926,494,79,46,3634,3316.6666666666665,1.0967813051146384,42,⚡ MEDIUM OVERTAKE CHANCE,success
916,924,495,76,44,3344,3338.0,1.1038359788359788,43,⚡ MEDIUM OVERTAKE CHANCE,success
917,923,494,76,44,3344,3359.3333333333335,1.1108906525573192,44,⚡ MEDIUM OVERTAKE CHANCE,success
918,918,493,79,46,3634,3400.0,1.1243386243386244,46,⚡ MEDIUM OVERTAKE CHANCE,success
919,916,494,79,46,3634,3440.6666666666665,1.1377865961199294,48,⚡ MEDIUM OVERTAKE CHANCE,success
920,915,494,79,46,3634,3460.0,1.1441798941798942,49,⚡ MEDIUM OVERTAKE CHANCE,success
921,910,494,79,46,3634,3479.3333333333335,1.150573192239859,50,⚡ MEDIUM OVERTAKE CHANCE,success
922,906,494,79,46,3634,3498.6666666666665,1.1569664902998236,50,⚡ MEDIUM OVERTAKE CHANCE,success
923,902,494,79,46,3634,3518.0,1.1633597883597884,51,⚡ MEDIUM OVERTAKE CHANCE,success
924,898,494,79,46,3634,3537.3333333333335,1.1697530864197532,52,⚡ MEDIUM OVERTAKE CHANCE,success
925,895,494,79,46,3634,3556.6666666666665,1.1761463844797178,53,⚡ MEDIUM OVERTAKE CHANCE,success
926,890,494,79,46,3634,3576.0,1.1825396825396826,54,⚡ MEDIUM OVERTAKE CHANCE,success
927,885,494,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
928,880,493,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
929,876,493,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
930,874,493,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
931,865,493,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
932,864,493,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
933,857,493,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
934,852,494,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
935,848,495,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
936,843,496,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
937,839,497,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
938,835,499,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
939,834,501,76,44,3344,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
940,832,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
941,828,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
942,827,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
943,826,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
944,826,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
945,826,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
946,826,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
947,826,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
948,826,501,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
949,827,500,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
950,827,499,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
951,828,498,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
952,829,498,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
953,830,497,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
954,831,497,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
955,832,496,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
956,835,495,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
957,837,494,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
958,841,493,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
959,841,494,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
960,843,493,79,46,3634,3634.0,1.2017195767195767,57,⚡ MEDIUM OVERTAKE CHANCE,success
961,846,492,83,49,4067,3662.866666666667,1.2112654320987655,58,⚡ MEDIUM OVERTAKE CHANCE,success
962,846,492,83,49,4067,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
963,853,493,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
964,856,494,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
965,860,495,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
966,864,495,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
967,867,496,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
968,871,497,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
969,872,498,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
970,873,498,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
971,878,498,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
972,880,499,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
973,883,499,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
974,885,499,79,46,3634,3691.733333333333,1.220811287477954,60,⚡ MEDIUM OVERTAKE CHANCE,success
975,888,500,76,44,3344,3672.4,1.2144179894179894,59,⚡ MEDIUM OVERTAKE CHANCE,success
976,889,499,79,46,3634,3643.5333333333333,1.2048721340388007,57,⚡ MEDIUM OVERTAKE CHANCE,success
977,890,499,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
978,892,498,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
979,893,497,79,46,3634,3614.6666666666665,1.195326278659612,56,⚡ MEDIUM OVERTAKE CHANCE,success
980,897,498,76,44,3344,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
981,899,496,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
982,902,495,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
983,906,495,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
984,908,495,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
985,912,496,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
986,916,497,79,46,3634,3595.3333333333335,1.1889329805996474,55,⚡ MEDIUM OVERTAKE CHANCE,success
987,917,496,83,49,4067,3624.2,1.1984788359788359,56,⚡ MEDIUM OVERTAKE CHANCE,success
988,922,497,83,49,4067,3653.0666666666666,1.2080246913580246,58,⚡ MEDIUM OVERTAKE CHANCE,success
989,928,499,79,46,3634,3653.0666666666666,1.2080246913580246,58,⚡ MEDIUM OVERTAKE CHANCE,success
990,928,499,79,46,3634,3672.4,1.2144179894179894,59,⚡ MEDIUM OVERTAKE CHANCE,success
991,933,500,79,46,3634,3672.4,1.2144179894179894,59,⚡ MEDIUM OVERTAKE CHANCE,success
992,935,500,79,46,3634,3672.4,1.2144179894179894,59,⚡ MEDIUM OVERTAKE CHANCE,success
993,937,500,76,44,3344,3653.0666666666666,1.2080246913580246,58,⚡ MEDIUM OVERTAKE CHANCE,success
994,938,499,79,46,3634,3653.0666666666666,1.2080246913580246,58,⚡ MEDIUM OVERTAKE CHANCE,success
995,937,498,79,46,3634,3672.4,1.2144179894179894,59,⚡ MEDIUM OVERTAKE CHANCE,success
